DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2013,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2014,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2016,0.64,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2017,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2018,0.67,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2019,0.63,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2020,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Denmark,2021,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2013,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2014,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2015,0.54,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2016,0.54,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2017,0.54,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2018,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2020,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2021,0.52,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2022,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2023,0.52,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Estonia,2024,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2013,0.65,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2014,0.69,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2015,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2016,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2017,0.70,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2018,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2019,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2020,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2021,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2022,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Greece,2023,0.64,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2013,0.40,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2014,0.43,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2015,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2016,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2017,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2018,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2019,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2020,0.23,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2021,0.41,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2022,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2023,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Spain,2024,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2013,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2014,0.56,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2015,0.55,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2016,0.54,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2017,0.53,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2018,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2019,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2020,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2021,0.43,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2022,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2023,0.42,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Finland,2024,0.44,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2013,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2014,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2015,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2016,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2017,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2018,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2020,0.31,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,France,2021,0.44,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2014,1.05,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2015,1.11,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2016,1.01,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2017,0.87,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2018,0.86,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2019,0.86,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2020,0.62,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2021,0.85,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2022,0.94,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Georgia,2023,0.78,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2013,0.64,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2014,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2015,0.67,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2016,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2017,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2018,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2019,0.73,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2020,0.57,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2021,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2022,0.74,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2023,0.70,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Croatia,2024,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2013,0.44,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2014,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2015,0.58,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2016,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2017,0.65,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2018,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2019,0.89,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2020,0.94,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2021,1.02,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2022,0.90,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2023,0.70,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Hungary,2024,0.67,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ireland,2013,0.54,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ireland,2014,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ireland,2015,0.59,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Ireland,2016,0.56,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2013,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2014,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2016,0.51,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2017,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2018,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2019,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2020,0.24,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2021,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2022,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2023,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Italy,2024,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2013,0.83,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2014,0.90,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2015,0.91,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2016,0.88,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2017,0.90,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2018,0.86,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2019,0.85,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2020,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2021,0.76,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2022,0.75,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2023,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Lithuania,2024,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2013,0.34,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2014,0.32,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2015,0.38,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2016,0.34,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2017,0.34,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2018,0.34,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2019,0.37,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2020,0.31,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2021,0.33,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2022,0.41,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2023,0.42,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Luxembourg,2024,0.41,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2013,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2014,0.67,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2015,0.75,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2016,0.74,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2017,0.76,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2018,0.76,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2019,0.74,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2020,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2021,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2022,0.77,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2023,0.68,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Latvia,2024,0.67,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Moldova,2014,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Moldova,2015,0.80,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Moldova,2023,0.93,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2013,0.91,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2014,0.84,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2015,0.87,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2016,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2017,0.77,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2018,0.78,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2019,0.84,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2020,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Montenegro,2021,0.76,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2013,0.83,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2014,0.84,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2016,0.82,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2017,0.88,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2018,0.88,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2019,0.91,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2020,0.70,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,North Macedonia,2021,1.01,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2013,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2014,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2015,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2016,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2017,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2018,0.44,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2019,0.43,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2020,0.33,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2021,0.38,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Netherlands,2022,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2013,0.50,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2014,0.48,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2015,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2016,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2017,0.44,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2018,0.43,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2019,0.40,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Norway,2020,0.35,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2013,0.56,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2014,0.60,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2015,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2016,0.64,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2017,0.64,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2018,0.66,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2019,0.63,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2020,0.51,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2021,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2022,0.58,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2023,0.56,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Poland,2024,0.52,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2013,0.40,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2014,0.40,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2015,0.42,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2016,0.42,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2017,0.44,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2018,0.45,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2019,0.43,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2020,0.22,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2021,0.38,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2022,0.47,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Portugal,2023,0.46,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2013,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2014,0.81,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2015,0.88,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2016,0.96,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2017,1.05,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2018,1.07,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2019,1.10,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2020,0.61,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2021,0.91,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2022,0.95,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2023,0.89,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Romania,2024,0.83,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2013,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2014,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2015,0.73,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2016,0.72,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2017,0.73,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2018,0.74,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2019,0.74,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2020,0.49,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2021,0.71,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2022,0.75,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Total first marriage rate - females,Serbia,2023,0.75,,
