DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Belgium,2024,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2013,13.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2014,12.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2015,9.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2016,8.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2017,6.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2018,5.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2019,4.5,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2020,5.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2021,5.4,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2022,4.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2023,4.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Bulgaria,2024,4.4,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2013,4.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2014,4.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2015,4.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2016,4.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2017,4.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2018,4.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2019,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2020,4.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2021,4.9,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2022,3.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2023,3.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Switzerland,2024,4.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2013,16.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2014,17.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2015,15.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2016,12.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2017,10.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2018,8.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2019,6.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2020,7.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2021,7.0,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2022,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2023,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Cyprus,2024,4.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2013,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2014,5.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2015,4.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2016,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2017,2.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2018,1.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2019,1.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2020,2.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2021,2.3,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2022,1.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2023,2.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Czechia,2024,2.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2013,5.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2014,5.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2015,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2016,4.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2017,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2018,3.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2019,3.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2020,4.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2021,3.9,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2022,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2023,3.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Germany,2024,3.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2013,7.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2014,6.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2015,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2016,5.6,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2017,5.6,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2018,4.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2019,4.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2020,5.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2021,5.0,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2022,4.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2023,5.0,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Denmark,2024,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2013,12.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2014,11.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2015,10.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2016,9.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2017,8.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2018,7.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2019,7.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2020,7.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2021,7.4,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2022,6.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2023,6.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Euro area – 21 countries (from 2026),2024,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2013,9.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2014,7.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2015,6.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2016,7.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2017,6.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2018,5.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2019,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2020,7.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2021,6.8,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2022,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2023,6.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Estonia,2024,7.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2013,24.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2014,23.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2015,21.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2016,19.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2017,17.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2018,15.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2019,14.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2020,13.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2021,11.4,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2022,9.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2023,8.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Greece,2024,8.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2013,25.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2014,23.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2015,20.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2016,18.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2017,15.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2018,13.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2019,12.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2020,13.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2021,13.2,bd,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2022,11.4,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2023,10.7,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Spain,2024,10.2,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2013,11.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2014,10.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2015,9.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2016,8.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2017,7.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2018,7.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2019,6.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2020,6.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2021,6.8,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2022,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2023,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,European Union - 27 countries (from 2020),2024,5.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2013,8.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2014,9.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2015,9.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2016,9.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2017,8.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2018,7.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2019,7.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2020,8.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2021,8.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2022,7.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2023,7.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Finland,2024,9.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2013,10.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2014,10.5,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2015,10.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2016,10.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2017,9.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2018,9.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2019,8.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2020,8.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2021,8.0,bd,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2022,7.5,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2023,7.5,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,France,2024,7.5,d,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2013,17.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2014,16.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2015,15.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2016,12.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2017,10.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2018,7.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2019,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2020,7.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2021,7.1,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2022,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2023,5.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Croatia,2024,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2013,10.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2014,7.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2015,6.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2016,5.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2017,3.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2018,3.4,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2019,3.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2020,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2021,3.9,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2022,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2023,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Hungary,2024,4.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2013,14.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2014,12.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2015,10.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2016,9.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2017,7.1,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2018,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2019,5.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2020,5.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2021,6.3,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2022,4.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2023,4.4,,
