DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2016,95.95,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2017,96.21,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2018,100.06,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2019,101.89,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2020,105.93,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2021,107.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2022,119.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2023,130.29,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Romania,2024,140.86,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2013,106.87,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2014,110.05,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2015,112.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2016,119.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2017,126.91,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2018,139.21,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2019,145.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2020,143.54,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2021,144.96,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2022,166.08,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2023,171.23,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Sweden,2024,160.07,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2013,90.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2014,85.29,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2015,86.86,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2016,87.15,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2017,96.36,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2018,104.31,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2019,104.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2020,108.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2021,122.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2022,131.21,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2023,139.82,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovenia,2024,155.62,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2013,91.88,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2014,93.16,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2015,95.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2016,101.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2017,108.24,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2018,114.73,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2019,121.55,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2020,131.09,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2021,137.51,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2022,159.82,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2023,155.91,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Slovakia,2024,159.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2013,135.09,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2014,149.24,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2015,170.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2016,191.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2017,211.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2018,230.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2019,245.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2020,310.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2021,439.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2022,1103.93,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2023,2220.97,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",Türkiye,2024,3149.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",United Kingdom,2013,104.05,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",United Kingdom,2014,112.43,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",United Kingdom,2015,118.15,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",United Kingdom,2016,129.19,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",United Kingdom,2017,135.79,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",United Kingdom,2018,141.55,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2010=100",United Kingdom,2019,142.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2013,90.98,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2014,94.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2016,107.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2017,110.47,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2018,115.98,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2019,122.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2020,132.08,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2021,143.12,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2022,159.58,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2023,159.13,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Austria,2024,163.17,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2013,97.74,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2014,95.67,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2016,103.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2017,107.91,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2018,111.35,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2019,114.79,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2020,119.88,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2021,127.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2022,134.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2023,136.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Belgium,2024,145.06,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2013,93.94,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2014,96.62,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2016,106.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2017,113.54,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2018,120.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2019,130.19,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2020,133.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2021,143.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2022,158.81,b,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2023,172.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Bulgaria,2024,203.22,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2013,104.04,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2014,101.42,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2015,100.00,b,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2016,100.38,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2017,112.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2018,111.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2019,126.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2020,134.34,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2021,130.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2022,139.98,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2023,154.38,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Cyprus,2024,166.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2013,93.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2014,95.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2016,105.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2017,120.60,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2018,134.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2019,145.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2020,158.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2021,188.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2022,222.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2023,219.20,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Czechia,2024,230.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2013,91.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2014,94.80,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2016,106.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2017,111.80,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2018,118.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2019,122.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2020,130.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2021,140.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2022,148.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2023,145.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Germany,2024,145.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2013,80.16,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2014,89.54,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2015,100.00,b,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2016,99.37,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2017,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2018,101.79,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2019,102.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2020,103.28,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2021,107.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2022,118.59,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2023,123.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Denmark,2024,126.59,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,97.19,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,97.59,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,103.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,107.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,112.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,117.43,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,123.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,131.17,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,141.68,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,146.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,152.88,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2013,97.12,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2014,97.58,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2015,100.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2016,103.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2017,107.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2018,112.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2019,117.43,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2020,123.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Purchases of newly built dwellings,"Annual average index, 2015=100",Euro area - 19 countries  (2015-2022),2021,131.17,,
