country,year,birth_rate,mean_age_first_marriage,hpi_index,hicp_index,gdp_growth,unemp_rate,hpi_growth,hicp_growth,hpi_growth_lag1,hicp_growth_lag1,gdp_growth_lag1,unemp_rate_lag1
Latvia,2015,11.1,29.75,100.0,0.4,3.8,9.866666666666667,0.0,-125.0,0.0,33.33333333333335,3.8,9.866666666666667
Latvia,2016,11.2,29.950000000000003,108.49,100.1,2.6,9.633333333333333,8.489999999999998,24924.999999999996,0.0,-125.0,3.8,9.866666666666667
Latvia,2016,11.2,29.950000000000003,108.49,101.07,2.6,9.633333333333333,0.0,0.9690309690309595,8.489999999999998,24924.999999999996,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,101.2,2.6,9.633333333333333,0.0,0.12862372613040574,0.0,0.9690309690309595,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,100.9,2.6,9.633333333333333,0.0,-0.29644268774703386,0.0,0.12862372613040574,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,102.79,2.6,9.633333333333333,0.0,1.8731417244796766,0.0,-0.29644268774703386,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,0.1,2.6,9.633333333333333,0.0,-99.90271427181632,0.0,1.8731417244796766,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,1.1,2.6,9.633333333333333,0.0,1000.0,0.0,-99.90271427181632,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,1.2,2.6,9.633333333333333,0.0,9.090909090909083,0.0,1000.0,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,0.9,2.6,9.633333333333333,0.0,-25.0,0.0,9.090909090909083,2.6,9.633333333333333
Latvia,2016,11.2,29.950000000000003,108.49,2.8,2.6,9.633333333333333,0.0,211.1111111111111,0.0,-25.0,2.6,9.633333333333333
Latvia,2017,10.7,30.2,118.01,103.0,3.4,8.733333333333333,8.775002304359859,3578.5714285714284,0.0,211.1111111111111,2.6,9.633333333333333
Latvia,2017,10.7,30.2,118.01,106.74,3.4,8.733333333333333,0.0,3.6310679611650354,8.775002304359859,3578.5714285714284,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,107.27,3.4,8.733333333333333,0.0,0.4965336331272274,0.0,3.6310679611650354,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,102.4,3.4,8.733333333333333,0.0,-4.539945930828737,0.0,0.4965336331272274,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,105.33,3.4,8.733333333333333,0.0,2.8613281249999956,0.0,-4.539945930828737,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,2.9,3.4,8.733333333333333,0.0,-97.24674831482008,0.0,2.8613281249999956,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,5.6,3.4,8.733333333333333,0.0,93.10344827586205,0.0,-97.24674831482008,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,6.0,3.4,8.733333333333333,0.0,7.14285714285714,0.0,93.10344827586205,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,1.5,3.4,8.733333333333333,0.0,-75.0,0.0,7.14285714285714,3.4,8.733333333333333
Latvia,2017,10.7,30.2,118.01,2.5,3.4,8.733333333333333,0.0,66.66666666666667,0.0,-75.0,3.4,8.733333333333333
Latvia,2018,10.0,30.5,129.3,105.63,4.3,7.400000000000001,9.566985848656895,4125.2,0.0,66.66666666666667,3.4,8.733333333333333
Latvia,2018,10.0,30.5,129.3,107.47,4.3,7.400000000000001,0.0,1.7419293761242072,9.566985848656895,4125.2,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,108.12,4.3,7.400000000000001,0.0,0.6048199497534323,0.0,1.7419293761242072,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,103.89,4.3,7.400000000000001,0.0,-3.9123196448390685,0.0,0.6048199497534323,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,101.1,4.3,7.400000000000001,0.0,-2.6855327750505364,0.0,-3.9123196448390685,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,2.6,4.3,7.400000000000001,0.0,-97.42828882294758,0.0,-2.6855327750505364,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,0.7,4.3,7.400000000000001,0.0,-73.07692307692308,0.0,-97.42828882294758,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,0.8,4.3,7.400000000000001,0.0,14.285714285714302,0.0,-73.07692307692308,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,1.5,4.3,7.400000000000001,0.0,87.5,0.0,14.285714285714302,4.3,7.400000000000001
Latvia,2018,10.0,30.5,129.3,-4.0,4.3,7.400000000000001,0.0,-366.66666666666663,0.0,87.5,4.3,7.400000000000001
Latvia,2019,9.8,30.95,140.88,108.53,0.7,6.3,8.95591647331786,-2813.25,0.0,-366.66666666666663,4.3,7.400000000000001
Latvia,2019,9.8,30.95,140.88,110.6,0.7,6.3,0.0,1.907306735464842,8.95591647331786,-2813.25,0.7,6.3
Latvia,2019,9.8,30.95,140.88,111.63,0.7,6.3,0.0,0.9312839059674616,0.0,1.907306735464842,0.7,6.3
Latvia,2019,9.8,30.95,140.88,110.33,0.7,6.3,0.0,-1.1645614978052499,0.0,0.9312839059674616,0.7,6.3
Latvia,2019,9.8,30.95,140.88,108.53,0.7,6.3,0.0,-1.6314692286775956,0.0,-1.1645614978052499,0.7,6.3
Latvia,2019,9.8,30.95,140.88,2.7,0.7,6.3,0.0,-97.51220860591542,0.0,-1.6314692286775956,0.7,6.3
Latvia,2019,9.8,30.95,140.88,2.9,0.7,6.3,0.0,7.407407407407396,0.0,-97.51220860591542,0.7,6.3
Latvia,2019,9.8,30.95,140.88,3.2,0.7,6.3,0.0,10.344827586206895,0.0,7.407407407407396,0.7,6.3
Latvia,2019,9.8,30.95,140.88,6.2,0.7,6.3,0.0,93.75,0.0,10.344827586206895,0.7,6.3
Latvia,2019,9.8,30.95,140.88,7.3,0.7,6.3,0.0,17.741935483870954,0.0,93.75,0.7,6.3
Latvia,2020,9.2,31.049999999999997,145.77,108.62,-3.5,8.1,3.471039182282798,1387.9452054794522,0.0,17.741935483870954,0.7,6.3
Latvia,2020,9.2,31.049999999999997,145.77,113.33,-3.5,8.1,0.0,4.336218007733383,3.471039182282798,1387.9452054794522,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,114.56,-3.5,8.1,0.0,1.0853260390011554,0.0,4.336218007733383,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,113.27,-3.5,8.1,0.0,-1.1260474860335212,0.0,1.0853260390011554,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,112.98,-3.5,8.1,0.0,-0.25602542597332745,0.0,-1.1260474860335212,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,0.1,-3.5,8.1,0.0,-99.9114887590724,0.0,-0.25602542597332745,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,2.5,-3.5,8.1,0.0,2400.0,0.0,-99.9114887590724,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,2.6,-3.5,8.1,0.0,4.0000000000000036,0.0,2400.0,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,2.7,-3.5,8.1,0.0,3.8461538461538547,0.0,4.0000000000000036,-3.5,8.1
Latvia,2020,9.2,31.049999999999997,145.77,4.1,-3.5,8.1,0.0,51.85185185185184,0.0,3.8461538461538547,-3.5,8.1
Latvia,2021,9.2,31.3,161.65,112.14,6.9,7.566666666666666,10.89387391095562,2635.1219512195125,0.0,51.85185185185184,-3.5,8.1
Latvia,2021,9.2,31.3,161.65,115.86,6.9,7.566666666666666,0.0,3.317281968967367,10.89387391095562,2635.1219512195125,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,117.49,6.9,7.566666666666666,0.0,1.4068703607802435,0.0,3.317281968967367,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,116.1,6.9,7.566666666666666,0.0,-1.1830794110136988,0.0,1.4068703607802435,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,122.57,6.9,7.566666666666666,0.0,5.5727820844099885,0.0,-1.1830794110136988,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,3.2,6.9,7.566666666666666,0.0,-97.38924696092029,0.0,5.5727820844099885,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,2.2,6.9,7.566666666666666,0.0,-31.25,0.0,-97.38924696092029,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,2.6,6.9,7.566666666666666,0.0,18.181818181818166,0.0,-31.25,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,2.5,6.9,7.566666666666666,0.0,-3.8461538461538547,0.0,18.181818181818166,6.9,7.566666666666666
Latvia,2021,9.2,31.3,161.65,8.5,6.9,7.566666666666666,0.0,240.0,0.0,-3.8461538461538547,6.9,7.566666666666666
Latvia,2022,8.5,31.25,184.01,131.47,1.9,6.866666666666667,13.83235385091246,1446.7058823529412,0.0,240.0,6.9,7.566666666666666
Latvia,2022,8.5,31.25,184.01,141.01,1.9,6.866666666666667,0.0,7.256408306077433,13.83235385091246,1446.7058823529412,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,143.5,1.9,6.866666666666667,0.0,1.7658322104815216,0.0,7.256408306077433,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,146.14,1.9,6.866666666666667,0.0,1.8397212543553865,0.0,1.7658322104815216,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,162.11,1.9,6.866666666666667,0.0,10.927877377856877,0.0,1.8397212543553865,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,17.2,1.9,6.866666666666667,0.0,-89.38992042440319,0.0,10.927877377856877,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,21.7,1.9,6.866666666666667,0.0,26.16279069767442,0.0,-89.38992042440319,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,22.1,1.9,6.866666666666667,0.0,1.8433179723502446,0.0,26.16279069767442,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,25.9,1.9,6.866666666666667,0.0,17.194570135746588,0.0,1.8433179723502446,1.9,6.866666666666667
Latvia,2022,8.5,31.25,184.01,32.3,1.9,6.866666666666667,0.0,24.710424710424704,0.0,17.194570135746588,1.9,6.866666666666667
Latvia,2023,7.7,31.7,190.89,143.38,-0.9,6.5,3.7389272322156275,343.9009287925697,0.0,24.710424710424704,1.9,6.866666666666667
Latvia,2023,7.7,31.7,190.89,159.72,-0.9,6.5,0.0,11.396289580136699,3.7389272322156275,343.9009287925697,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,161.89,-0.9,6.5,0.0,1.358627598297013,0.0,11.396289580136699,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,171.58,-0.9,6.5,0.0,5.985545740935216,0.0,1.358627598297013,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,173.53,-0.9,6.5,0.0,1.1364960951159686,0.0,5.985545740935216,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,9.1,-0.9,6.5,0.0,-94.75594997983058,0.0,1.1364960951159686,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,13.3,-0.9,6.5,0.0,46.15384615384617,0.0,-94.75594997983058,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,12.8,-0.9,6.5,0.0,-3.759398496240607,0.0,46.15384615384617,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,17.4,-0.9,6.5,0.0,35.93749999999998,0.0,-3.759398496240607,-0.9,6.5
Latvia,2023,7.7,31.7,190.89,7.0,-0.9,6.5,0.0,-59.77011494252873,0.0,35.93749999999998,-0.9,6.5
Latvia,2024,6.9,31.85,198.9,145.32,0.0,6.900000000000001,4.196133899104204,1975.9999999999998,0.0,-59.77011494252873,-0.9,6.5
Latvia,2024,6.9,31.85,198.9,164.23,0.0,6.900000000000001,0.0,13.012661712083684,4.196133899104204,1975.9999999999998,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,165.92,0.0,6.900000000000001,0.0,1.0290446325275537,0.0,13.012661712083684,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,173.01,0.0,6.900000000000001,0.0,4.273143683702996,0.0,1.0290446325275537,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,182.41,0.0,6.900000000000001,0.0,5.433211953066297,0.0,4.273143683702996,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,1.3,0.0,6.900000000000001,0.0,-99.28731977413518,0.0,5.433211953066297,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,2.8,0.0,6.900000000000001,0.0,115.38461538461537,0.0,-99.28731977413518,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,2.5,0.0,6.900000000000001,0.0,-10.71428571428571,0.0,115.38461538461537,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,0.8,0.0,6.900000000000001,0.0,-68.0,0.0,-10.71428571428571,0.0,6.900000000000001
Latvia,2024,6.9,31.85,198.9,5.1,0.0,6.900000000000001,0.0,537.4999999999999,0.0,-68.0,0.0,6.900000000000001
Lithuania,2014,10.0,28.5,96.47,101.06,3.8,10.699999999999998,0.0,0.3176493944808456,0.0,0.05959475566148509,3.8,10.699999999999998
Lithuania,2014,10.0,28.5,96.47,100.7,3.8,10.699999999999998,0.0,-0.35622402533148634,0.0,0.3176493944808456,3.8,10.699999999999998
Lithuania,2014,10.0,28.5,96.47,99.92,3.8,10.699999999999998,0.0,-0.7745779543197662,0.0,-0.35622402533148634,3.8,10.699999999999998
Lithuania,2014,10.0,28.5,96.47,0.2,3.8,10.699999999999998,0.0,-99.79983987189752,0.0,-0.7745779543197662,3.8,10.699999999999998
Lithuania,2014,10.0,28.5,96.47,0.8,3.8,10.699999999999998,0.0,300.0,0.0,-99.79983987189752,3.8,10.699999999999998
Lithuania,2014,10.0,28.5,96.47,0.8,3.8,10.699999999999998,0.0,0.0,0.0,300.0,3.8,10.699999999999998
Lithuania,2014,10.0,28.5,96.47,0.8,3.8,10.699999999999998,0.0,0.0,0.0,0.0,3.8,10.699999999999998
Lithuania,2014,10.0,28.5,96.47,-1.6,3.8,10.699999999999998,0.0,-300.0,0.0,0.0,3.8,10.699999999999998
Lithuania,2015,10.3,28.2,100.0,100.0,2.8,9.133333333333333,3.659168653467404,-6350.0,0.0,-300.0,3.8,10.699999999999998
Lithuania,2015,10.3,28.2,100.0,100.0,2.8,9.133333333333333,0.0,0.0,3.659168653467404,-6350.0,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,100.0,2.8,9.133333333333333,0.0,0.0,0.0,0.0,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,100.0,2.8,9.133333333333333,0.0,0.0,0.0,0.0,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,100.0,2.8,9.133333333333333,0.0,0.0,0.0,0.0,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,-0.7,2.8,9.133333333333333,0.0,-100.69999999999999,0.0,0.0,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,-0.7,2.8,9.133333333333333,0.0,0.0,0.0,-100.69999999999999,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,-1.0,2.8,9.133333333333333,0.0,42.85714285714286,0.0,0.0,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,-0.7,2.8,9.133333333333333,0.0,-30.000000000000004,0.0,42.85714285714286,2.8,9.133333333333333
Lithuania,2015,10.3,28.2,100.0,0.1,2.8,9.133333333333333,0.0,-114.28571428571428,0.0,-30.000000000000004,2.8,9.133333333333333
Lithuania,2016,10.3,29.1,105.4,100.68,2.7,7.8999999999999995,5.400000000000005,100580.0,0.0,-114.28571428571428,2.8,9.133333333333333
Lithuania,2016,10.3,29.1,105.4,101.31,2.7,7.8999999999999995,0.0,0.62574493444576,5.400000000000005,100580.0,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,101.33,2.7,7.8999999999999995,0.0,0.019741387819549594,0.0,0.62574493444576,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,100.73,2.7,7.8999999999999995,0.0,-0.5921247409454211,0.0,0.019741387819549594,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,101.0,2.7,7.8999999999999995,0.0,0.26804328402660893,0.0,-0.5921247409454211,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,0.7,2.7,7.8999999999999995,0.0,-99.3069306930693,0.0,0.26804328402660893,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,1.3,2.7,7.8999999999999995,0.0,85.71428571428574,0.0,-99.3069306930693,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,1.3,2.7,7.8999999999999995,0.0,0.0,0.0,85.71428571428574,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,0.7,2.7,7.8999999999999995,0.0,-46.15384615384615,0.0,0.0,2.7,7.8999999999999995
Lithuania,2016,10.3,29.1,105.4,1.0,2.7,7.8999999999999995,0.0,42.85714285714286,0.0,-46.15384615384615,2.7,7.8999999999999995
Lithuania,2017,9.8,29.15,114.8,104.42,4.6,7.133333333333333,8.918406072106254,10342.0,0.0,42.85714285714286,2.7,7.8999999999999995
Lithuania,2017,9.8,29.15,114.8,104.77,4.6,7.133333333333333,0.0,0.3351848304922411,8.918406072106254,10342.0,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,104.85,4.6,7.133333333333333,0.0,0.07635773599312667,0.0,0.3351848304922411,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,101.94,4.6,7.133333333333333,0.0,-2.7753934191702356,0.0,0.07635773599312667,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,100.39,4.6,7.133333333333333,0.0,-1.5205022562291504,0.0,-2.7753934191702356,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,3.7,4.6,7.133333333333333,0.0,-96.31437394162765,0.0,-1.5205022562291504,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,3.4,4.6,7.133333333333333,0.0,-8.108108108108114,0.0,-96.31437394162765,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,3.5,4.6,7.133333333333333,0.0,2.941176470588247,0.0,-8.108108108108114,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,1.2,4.6,7.133333333333333,0.0,-65.71428571428571,0.0,2.941176470588247,4.6,7.133333333333333
Lithuania,2017,9.8,29.15,114.8,-0.6,4.6,7.133333333333333,0.0,-150.0,0.0,-65.71428571428571,4.6,7.133333333333333
Lithuania,2018,9.5,29.45,123.18,107.07,4.9,6.166666666666667,7.299651567944254,-17945.0,0.0,-150.0,4.6,7.133333333333333
Lithuania,2018,9.5,29.45,123.18,106.31,4.9,6.166666666666667,0.0,-0.7098160082189109,7.299651567944254,-17945.0,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,106.7,4.9,6.166666666666667,0.0,0.36685166023893157,0.0,-0.7098160082189109,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,103.63,4.9,6.166666666666667,0.0,-2.8772258669165995,0.0,0.36685166023893157,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,100.32,4.9,6.166666666666667,0.0,-3.1940557753546317,0.0,-2.8772258669165995,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,2.5,4.9,6.166666666666667,0.0,-97.50797448165869,0.0,-3.1940557753546317,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,1.5,4.9,6.166666666666667,0.0,-40.0,0.0,-97.50797448165869,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,1.8,4.9,6.166666666666667,0.0,19.999999999999996,0.0,-40.0,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,1.7,4.9,6.166666666666667,0.0,-5.555555555555558,0.0,19.999999999999996,4.9,6.166666666666667
Lithuania,2018,9.5,29.45,123.18,-0.1,4.9,6.166666666666667,0.0,-105.88235294117648,0.0,-5.555555555555558,4.9,6.166666666666667
Lithuania,2019,8.9,29.75,131.61,109.47,4.7,6.3,6.843643448611791,-109569.99999999999,0.0,-105.88235294117648,4.9,6.166666666666667
Lithuania,2019,8.9,29.75,131.61,109.96,4.7,6.3,0.0,0.4476112176851954,6.843643448611791,-109569.99999999999,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,110.61,4.7,6.3,0.0,0.5911240451073274,0.0,0.4476112176851954,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,106.57,4.7,6.3,0.0,-3.652472651658989,0.0,0.5911240451073274,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,106.1,4.7,6.3,0.0,-0.4410246786149985,0.0,-3.652472651658989,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,2.2,4.7,6.3,0.0,-97.92648444863336,0.0,-0.4410246786149985,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,3.4,4.7,6.3,0.0,54.54545454545452,0.0,-97.92648444863336,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,3.7,4.7,6.3,0.0,8.823529411764719,0.0,54.54545454545452,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,2.8,4.7,6.3,0.0,-24.32432432432433,0.0,8.823529411764719,4.7,6.3
Lithuania,2019,8.9,29.75,131.61,5.8,4.7,6.3,0.0,107.14285714285717,0.0,-24.32432432432433,4.7,6.3
Lithuania,2020,8.4,29.6,141.18,110.63,0.0,8.5,7.271483929792555,1807.4137931034481,0.0,107.14285714285717,4.7,6.3
Lithuania,2020,8.4,29.6,141.18,112.57,0.0,8.5,0.0,1.753593057940872,7.271483929792555,1807.4137931034481,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,113.44,0.0,8.5,0.0,0.7728524473660903,0.0,1.753593057940872,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,109.55,0.0,8.5,0.0,-3.4291255289139677,0.0,0.7728524473660903,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,118.24,0.0,8.5,0.0,7.9324509356458295,0.0,-3.4291255289139677,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,1.1,0.0,8.5,0.0,-99.06968876860623,0.0,7.9324509356458295,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,2.4,0.0,8.5,0.0,118.18181818181816,0.0,-99.06968876860623,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,2.6,0.0,8.5,0.0,8.333333333333348,0.0,118.18181818181816,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,2.8,0.0,8.5,0.0,7.692307692307687,0.0,8.333333333333348,0.0,8.5
Lithuania,2020,8.4,29.6,141.18,11.4,0.0,8.5,0.0,307.1428571428572,0.0,7.692307692307687,0.0,8.5
Lithuania,2021,8.3,29.8,163.84,115.75,6.4,7.099999999999999,16.050432072531517,915.3508771929824,0.0,307.1428571428572,0.0,8.5
Lithuania,2021,8.3,29.8,163.84,116.12,6.4,7.099999999999999,0.0,0.319654427645788,16.050432072531517,915.3508771929824,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,117.1,6.4,7.099999999999999,0.0,0.8439545297967532,0.0,0.319654427645788,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,112.44,6.4,7.099999999999999,0.0,-3.979504696840308,0.0,0.8439545297967532,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,122.47,6.4,7.099999999999999,0.0,8.920313055852013,0.0,-3.979504696840308,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,4.6,6.4,7.099999999999999,0.0,-96.2439781170899,0.0,8.920313055852013,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,3.1,6.4,7.099999999999999,0.0,-32.6086956521739,0.0,-96.2439781170899,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,3.2,6.4,7.099999999999999,0.0,3.2258064516129004,0.0,-32.6086956521739,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,2.6,6.4,7.099999999999999,0.0,-18.75,0.0,3.2258064516129004,6.4,7.099999999999999
Lithuania,2021,8.3,29.8,163.84,3.6,6.4,7.099999999999999,0.0,38.46153846153846,0.0,-18.75,6.4,7.099999999999999
Lithuania,2022,7.8,29.9,195.05,137.57,2.5,6.0,19.049072265625,3721.3888888888887,0.0,38.46153846153846,6.4,7.099999999999999
Lithuania,2022,7.8,29.9,195.05,146.18,2.5,6.0,0.0,6.258631969179329,19.049072265625,3721.3888888888887,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,147.77,2.5,6.0,0.0,1.0877000957723482,0.0,6.258631969179329,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,143.94,2.5,6.0,0.0,-2.591865737294452,0.0,1.0877000957723482,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,146.61,2.5,6.0,0.0,1.8549395581492378,0.0,-2.591865737294452,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,18.9,2.5,6.0,0.0,-87.10865561694291,0.0,1.8549395581492378,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,25.9,2.5,6.0,0.0,37.037037037037045,0.0,-87.10865561694291,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,26.2,2.5,6.0,0.0,1.158301158301156,0.0,37.037037037037045,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,28.0,2.5,6.0,0.0,6.870229007633588,0.0,1.158301158301156,2.5,6.0
Lithuania,2022,7.8,29.9,195.05,19.7,2.5,6.0,0.0,-29.64285714285715,0.0,6.870229007633588,2.5,6.0
Lithuania,2024,6.6,30.450000000000003,235.02,150.79,3.0,7.133333333333333,20.492181491925155,665.4314720812183,0.0,-29.64285714285715,2.5,6.0
Lithuania,2024,6.6,30.450000000000003,235.02,166.74,3.0,7.133333333333333,0.0,10.577624510909223,20.492181491925155,665.4314720812183,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,169.18,3.0,7.133333333333333,0.0,1.463356123305748,0.0,10.577624510909223,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,168.71,3.0,7.133333333333333,0.0,-0.27781061591204415,0.0,1.463356123305748,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,167.17,3.0,7.133333333333333,0.0,-0.9128089621243674,0.0,-0.27781061591204415,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,0.9,3.0,7.133333333333333,0.0,-99.46162588981277,0.0,-0.9128089621243674,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,-0.5,3.0,7.133333333333333,0.0,-155.55555555555557,0.0,-99.46162588981277,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,-0.2,3.0,7.133333333333333,0.0,-60.0,0.0,-155.55555555555557,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,-0.7,3.0,7.133333333333333,0.0,249.99999999999994,0.0,-60.0,3.0,7.133333333333333
Lithuania,2024,6.6,30.450000000000003,235.02,8.4,3.0,7.133333333333333,0.0,-1300.0000000000002,0.0,249.99999999999994,3.0,7.133333333333333
Luxembourg,2014,10.9,31.95,94.88,99.43,2.6,5.866666666666667,0.0,0.020118700331961392,0.0,-0.5303181909145471,2.6,5.866666666666667
Luxembourg,2014,10.9,31.95,94.88,100.11,2.6,5.866666666666667,0.0,0.6838982198531518,0.0,0.020118700331961392,2.6,5.866666666666667
Luxembourg,2014,10.9,31.95,94.88,0.7,2.6,5.866666666666667,0.0,-99.30076915393067,0.0,0.6838982198531518,2.6,5.866666666666667
